fk_table,fk_name,fk_column,key_seq,pk_schema,pk_table,pk_column,update_rule,delete_rule
"SFSCTTTIPCRE","SFSCTRFKTIPCREMODPKUSE","USUARIOMODIFICACION","1","SMXSISCO","KSSEGTUSER","USERID","3","3"
"SFSCTTTIPCRE","SFSCTRFKTIPCREREGPKUSE","USUARIOREGISTRO","1","SMXSISEG","KSSEGTUSER","USERID","3","3"
"SFSCTTTIPCRE","SFSCTRFKTIPCREMODPKUSE","USUARIOMODIFICACION","1","SMXSISEG","KSSEGTUSER","USERID","3","3"
"SFSCTTTIPCRE","SFSCTRFKTIPCREREGPKUSE","USUARIOREGISTRO","1","SMXVPI","KSSEGTUSER","USERID","3","3"
"SFSCTTTIPCRE","SFSCTRFKTIPCREMODPKUSE","USUARIOMODIFICACION","1","SMXVPI","KSSEGTUSER","USERID","3","3"
"SFSCTTTIPCRE","SFSCTRFKTIPCREREGPKUSE","USUARIOREGISTRO","1","SMXWRT","KSSEGTUSER","USERID","3","3"
"SFSCTTTIPCRE","SFSCTRFKTIPCREMODPKUSE","USUARIOMODIFICACION","1","SMXWRT","KSSEGTUSER","USERID","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKUSEM","USUARIOMODIFICACION","1","SMXADM","KSSEGTUSER","USERID","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKUSER","USUARIOREGISTRO","1","SMXADM","KSSEGTUSER","USERID","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKLOC","CODIGOCOMPANIA","1","SMXADM","SSPCOTAREATRABAJO","CODIGOCOMPANIA","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKLOC","CODIGOLOCAL","2","SMXADM","SSPCOTAREATRABAJO","CODIGOAREATRABAJO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAVEN","CODCATVALPLAZOVENTA","1","SMXADM","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATVALDESCOMRET","CODCATVALDESCOMRET","1","SMXADM","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAPAG","CODCATVALPLAZOPAGO","1","SMXADM","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATUNITIEGRA","CODCATVALUNITIEGRACIA","1","SMXADM","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAVEN","CODCATTIPPLAZOVENTA","2","SMXADM","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATVALDESCOMRET","CODCATTIPDESCOMRET","2","SMXADM","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAPAG","CODCATTIPPLAZOPAGO","2","SMXADM","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATUNITIEGRA","CODCATTIPUNITIEGRACIA","2","SMXADM","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKFOR","CODIGOCOMPANIA","1","SMXADM","SSPCOTESTABLECIMIENTO","CODIGOCOMPANIA","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKFOR","CODIGOFORMATO","2","SMXADM","SSPCOTESTABLECIMIENTO","CODIGOESTABLECIMIENTO","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKUSEM","USUARIOMODIFICACION","1","SMXBI","KSSEGTUSER","USERID","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKUSER","USUARIOREGISTRO","1","SMXBI","KSSEGTUSER","USERID","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKLOC","CODIGOCOMPANIA","1","SMXBI","SSPCOTAREATRABAJO","CODIGOCOMPANIA","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKLOC","CODIGOLOCAL","2","SMXBI","SSPCOTAREATRABAJO","CODIGOAREATRABAJO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAVEN","CODCATVALPLAZOVENTA","1","SMXBI","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATVALDESCOMRET","CODCATVALDESCOMRET","1","SMXBI","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAPAG","CODCATVALPLAZOPAGO","1","SMXBI","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATUNITIEGRA","CODCATVALUNITIEGRACIA","1","SMXBI","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAVEN","CODCATTIPPLAZOVENTA","2","SMXBI","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATVALDESCOMRET","CODCATTIPDESCOMRET","2","SMXBI","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAPAG","CODCATTIPPLAZOPAGO","2","SMXBI","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATUNITIEGRA","CODCATTIPUNITIEGRACIA","2","SMXBI","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKUSEM","USUARIOMODIFICACION","1","SMXB2B","KSSEGTUSER","USERID","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKUSER","USUARIOREGISTRO","1","SMXB2B","KSSEGTUSER","USERID","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKLOC","CODIGOCOMPANIA","1","SMXB2B","SSPCOTAREATRABAJO","CODIGOCOMPANIA","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKLOC","CODIGOLOCAL","2","SMXB2B","SSPCOTAREATRABAJO","CODIGOAREATRABAJO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAVEN","CODCATVALPLAZOVENTA","1","SMXB2B","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATVALDESCOMRET","CODCATVALDESCOMRET","1","SMXB2B","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAPAG","CODCATVALPLAZOPAGO","1","SMXB2B","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATUNITIEGRA","CODCATVALUNITIEGRACIA","1","SMXB2B","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAVEN","CODCATTIPPLAZOVENTA","2","SMXB2B","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATVALDESCOMRET","CODCATTIPDESCOMRET","2","SMXB2B","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAPAG","CODCATTIPPLAZOPAGO","2","SMXB2B","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATUNITIEGRA","CODCATTIPUNITIEGRACIA","2","SMXB2B","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKFOR","CODIGOCOMPANIA","1","SMXB2B","SSPCOTESTABLECIMIENTO","CODIGOCOMPANIA","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKFOR","CODIGOFORMATO","2","SMXB2B","SSPCOTESTABLECIMIENTO","CODIGOESTABLECIMIENTO","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKUSEM","USUARIOMODIFICACION","1","SMXCORP","KSSEGTUSER","USERID","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKUSER","USUARIOREGISTRO","1","SMXCORP","KSSEGTUSER","USERID","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKLOC","CODIGOCOMPANIA","1","SMXCORP","SSPCOTAREATRABAJO","CODIGOCOMPANIA","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKLOC","CODIGOLOCAL","2","SMXCORP","SSPCOTAREATRABAJO","CODIGOAREATRABAJO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAVEN","CODCATVALPLAZOVENTA","1","SMXCORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATVALDESCOMRET","CODCATVALDESCOMRET","1","SMXCORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAPAG","CODCATVALPLAZOPAGO","1","SMXCORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATUNITIEGRA","CODCATVALUNITIEGRACIA","1","SMXCORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAVEN","CODCATTIPPLAZOVENTA","2","SMXCORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATVALDESCOMRET","CODCATTIPDESCOMRET","2","SMXCORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAPAG","CODCATTIPPLAZOPAGO","2","SMXCORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATUNITIEGRA","CODCATTIPUNITIEGRACIA","2","SMXCORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKFOR","CODIGOCOMPANIA","1","SMXCORP","SSPCOTESTABLECIMIENTO","CODIGOCOMPANIA","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKFOR","CODIGOFORMATO","2","SMXCORP","SSPCOTESTABLECIMIENTO","CODIGOESTABLECIMIENTO","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKPRO","CODIGOPROCESADORA","1","SMXCORP","SSPCOTINSTITUCIONTARJETA","CODIGOINSTITUCIONTARJETA","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKUSEM","USUARIOMODIFICACION","1","SMXCRM","KSSEGTUSER","USERID","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKUSER","USUARIOREGISTRO","1","SMXCRM","KSSEGTUSER","USERID","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKUSEM","USUARIOMODIFICACION","1","SMXFACT","KSSEGTUSER","USERID","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKUSER","USUARIOREGISTRO","1","SMXFACT","KSSEGTUSER","USERID","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKLOC","CODIGOCOMPANIA","1","SMXFACT","SSPCOTAREATRABAJO","CODIGOCOMPANIA","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKLOC","CODIGOLOCAL","2","SMXFACT","SSPCOTAREATRABAJO","CODIGOAREATRABAJO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAVEN","CODCATVALPLAZOVENTA","1","SMXFACT","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATVALDESCOMRET","CODCATVALDESCOMRET","1","SMXFACT","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAPAG","CODCATVALPLAZOPAGO","1","SMXFACT","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATUNITIEGRA","CODCATVALUNITIEGRACIA","1","SMXFACT","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAVEN","CODCATTIPPLAZOVENTA","2","SMXFACT","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATVALDESCOMRET","CODCATTIPDESCOMRET","2","SMXFACT","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAPAG","CODCATTIPPLAZOPAGO","2","SMXFACT","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATUNITIEGRA","CODCATTIPUNITIEGRACIA","2","SMXFACT","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKUSEM","USUARIOMODIFICACION","1","SMXFINANC","KSSEGTUSER","USERID","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKUSER","USUARIOREGISTRO","1","SMXFINANC","KSSEGTUSER","USERID","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKFRECOB","CODIGOFRECOB","1","SMXFINANC","SFSCTTFRECOB","CODIGOFRECOB","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKTIPCREVEN","CODIGOTIPOCREDITO","1","SMXFINANC","SFSCTTTIPCRE","CODIGOTIPCRE","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKTIPCRECOBPAD","CODIGOTIPCRECOBPADRE","1","SMXFINANC","SFSCTTTIPCRECOB","CODIGOTIPCRECOB","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKLOC","CODIGOCOMPANIA","1","SMXFINANC","SSPCOTAREATRABAJO","CODIGOCOMPANIA","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKLOC","CODIGOLOCAL","2","SMXFINANC","SSPCOTAREATRABAJO","CODIGOAREATRABAJO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAVEN","CODCATVALPLAZOVENTA","1","SMXFINANC","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATVALDESCOMRET","CODCATVALDESCOMRET","1","SMXFINANC","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAPAG","CODCATVALPLAZOPAGO","1","SMXFINANC","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATUNITIEGRA","CODCATVALUNITIEGRACIA","1","SMXFINANC","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAVEN","CODCATTIPPLAZOVENTA","2","SMXFINANC","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATVALDESCOMRET","CODCATTIPDESCOMRET","2","SMXFINANC","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAPAG","CODCATTIPPLAZOPAGO","2","SMXFINANC","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATUNITIEGRA","CODCATTIPUNITIEGRACIA","2","SMXFINANC","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKFOR","CODIGOCOMPANIA","1","SMXFINANC","SSPCOTESTABLECIMIENTO","CODIGOCOMPANIA","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKFOR","CODIGOFORMATO","2","SMXFINANC","SSPCOTESTABLECIMIENTO","CODIGOESTABLECIMIENTO","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKPRO","CODIGOPROCESADORA","1","SMXFINANC","SSPCOTINSTITUCIONTARJETA","CODIGOINSTITUCIONTARJETA","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKUSEM","USUARIOMODIFICACION","1","SMXICORP","KSSEGTUSER","USERID","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKUSER","USUARIOREGISTRO","1","SMXICORP","KSSEGTUSER","USERID","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKLOC","CODIGOCOMPANIA","1","SMXICORP","SSPCOTAREATRABAJO","CODIGOCOMPANIA","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKLOC","CODIGOLOCAL","2","SMXICORP","SSPCOTAREATRABAJO","CODIGOAREATRABAJO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAVEN","CODCATVALPLAZOVENTA","1","SMXICORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATVALDESCOMRET","CODCATVALDESCOMRET","1","SMXICORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAPAG","CODCATVALPLAZOPAGO","1","SMXICORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATUNITIEGRA","CODCATVALUNITIEGRACIA","1","SMXICORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAVEN","CODCATTIPPLAZOVENTA","2","SMXICORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATVALDESCOMRET","CODCATTIPDESCOMRET","2","SMXICORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAPAG","CODCATTIPPLAZOPAGO","2","SMXICORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATUNITIEGRA","CODCATTIPUNITIEGRACIA","2","SMXICORP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKUSEM","USUARIOMODIFICACION","1","SMXIDOCELE","KSSEGTUSER","USERID","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKUSER","USUARIOREGISTRO","1","SMXIDOCELE","KSSEGTUSER","USERID","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKLOC","CODIGOCOMPANIA","1","SMXIDOCELE","SSPCOTAREATRABAJO","CODIGOCOMPANIA","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKLOC","CODIGOLOCAL","2","SMXIDOCELE","SSPCOTAREATRABAJO","CODIGOAREATRABAJO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAVEN","CODCATVALPLAZOVENTA","1","SMXIDOCELE","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATVALDESCOMRET","CODCATVALDESCOMRET","1","SMXIDOCELE","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAPAG","CODCATVALPLAZOPAGO","1","SMXIDOCELE","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATUNITIEGRA","CODCATVALUNITIEGRACIA","1","SMXIDOCELE","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAVEN","CODCATTIPPLAZOVENTA","2","SMXIDOCELE","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATVALDESCOMRET","CODCATTIPDESCOMRET","2","SMXIDOCELE","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAPAG","CODCATTIPPLAZOPAGO","2","SMXIDOCELE","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATUNITIEGRA","CODCATTIPUNITIEGRACIA","2","SMXIDOCELE","SSPCOTCATALOGOVALOR","CODIGOCATALOGOTIPO","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKFOR","CODIGOCOMPANIA","1","SMXIDOCELE","SSPCOTESTABLECIMIENTO","CODIGOCOMPANIA","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKFOR","CODIGOFORMATO","2","SMXIDOCELE","SSPCOTESTABLECIMIENTO","CODIGOESTABLECIMIENTO","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKUSEM","USUARIOMODIFICACION","1","SMXIMP","KSSEGTUSER","USERID","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKUSER","USUARIOREGISTRO","1","SMXIMP","KSSEGTUSER","USERID","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKLOC","CODIGOCOMPANIA","1","SMXIMP","SSPCOTAREATRABAJO","CODIGOCOMPANIA","3","3"
"SFSCTTTIPCRECOB","SFSCTRFKTIPCRECOBPKLOC","CODIGOLOCAL","2","SMXIMP","SSPCOTAREATRABAJO","CODIGOAREATRABAJO","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAVEN","CODCATVALPLAZOVENTA","1","SMXIMP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATVALDESCOMRET","CODCATVALDESCOMRET","1","SMXIMP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATPLAPAG","CODCATVALPLAZOPAGO","1","SMXIMP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
"SFSCTTTIPCRECOB","SSPCORFKTIPCRECOBPKCATUNITIEGRA","CODCATVALUNITIEGRACIA","1","SMXIMP","SSPCOTCATALOGOVALOR","CODIGOCATALOGOVALOR","3","3"
